# 559 Particles
     10750   1.075          0.015016176   -0.12899527     0.025836698    0.13241148     198.05339      15.185513     -2048.1301     -2048.1301    
     10800   1.08           0.0165541     -0.12984498     0.025492733    0.1333553      195.75601      15.060375     -2048.2552     -2048.2552    
     10850   1.085          0.016488556   -0.12971463     0.024780203    0.13308574     192.66731      14.889338     -2048.4263     -2048.4263    
     10900   1.09           0.016228427   -0.12884951     0.025097219    0.13227029     189.24923      14.706734     -2048.6089     -2048.6089    
     10950   1.095          0.016510955   -0.1301113      0.025513234    0.1336132      185.68254      14.542742     -2048.7729     -2048.7729    
     11000   1.1            0.017057629   -0.13030298     0.025401076    0.13384709     182.82856      14.36751      -2048.9481     -2048.9481    
     11050   1.105          0.017626047   -0.13052087     0.025479456    0.1341476      181.93575      14.215258     -2049.1003     -2049.1003    
     11100   1.11           0.017691552   -0.13018326     0.025305695    0.13379481     179.74357      14.071455     -2049.2441     -2049.2441    
     11150   1.115          0.018727527   -0.13000437     0.023942736    0.13351072     175.68837      13.895222     -2049.4204     -2049.4204    
     11200   1.12           0.019538836   -0.12989175     0.023607228    0.13345761     172.01713      13.747152     -2049.5684     -2049.5684    
     11250   1.125          0.019911038   -0.13003385     0.023965825    0.13371466     170.25448      13.627014     -2049.6886     -2049.6886    
     11300   1.13           0.019929703   -0.1309539      0.023371475    0.13450778     168.67305      13.458924     -2049.8567     -2049.8567    
     11350   1.135          0.019673482   -0.13164318     0.023014239    0.13508008     166.80138      13.325753     -2049.9898     -2049.9898    
     11400   1.14           0.019530805   -0.1313015      0.022956841    0.13471656     165.10817      13.160183     -2050.1554     -2050.1554    
     11450   1.145          0.019541558   -0.13157605     0.023461769    0.13507252     163.98891      13.025043     -2050.2906     -2050.2906    
     11500   1.15           0.020235127   -0.13240026     0.023761949    0.13602911     162.51627      12.885786     -2050.4298     -2050.4298    
     11550   1.155          0.01997778    -0.13207543     0.02381355     0.13568388     160.80579      12.735426     -2050.5802     -2050.5802    
     11600   1.16           0.020402283   -0.13159441     0.024320809    0.13536929     160.82242      12.623068     -2050.6925     -2050.6925    
     11650   1.165          0.021722087   -0.1320323      0.024936944    0.13611109     158.77728      12.497204     -2050.8184     -2050.8184    
     11700   1.17           0.022679536   -0.13168478     0.025301279    0.13599779     155.34555      12.384775     -2050.9308     -2050.9308    
     11750   1.175          0.023197138   -0.13194022     0.024877499    0.13625424     151.57359      12.234875     -2051.0807     -2051.0807    
     11800   1.18           0.023810535   -0.13181329     0.024155776    0.13610726     150.04614      12.128545     -2051.1871     -2051.1871    
